numeric__Tenure,numeric__MonthlyCharges,numeric__TotalCharges,numeric__SeniorCitizen,numeric__AverageMonthlySpending,numeric__TotalChargesPerTenure,numeric__IsLongTermContract,numeric__IsElectronicPayment,ordinal_contract__Contract,categorical__PaymentMethod_Bank Transfer,categorical__PaymentMethod_Credit Card,categorical__PaymentMethod_Electronic Check,categorical__PaperlessBilling_No,categorical__PaperlessBilling_Yes,categorical__MonthlyChargeCategory_High,categorical__MonthlyChargeCategory_Low,categorical__MonthlyChargeCategory_Medium,categorical__TenureGroup_Developing,categorical__TenureGroup_Established,categorical__TenureGroup_Loyal,categorical__TenureGroup_New,Churn
-1.4305680140578683,-1.424681114593632,1.0583038634465245,0.9900495037128095,0.8782021413942753,0.8782021413942753,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.6252031180113198,0.02883118139745465,0.5681284269185588,-1.0100505037878158,2.1034000388593905,2.1034000388593905,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.7493451502207882,-0.7361752901768015,1.2248036720497737,0.9900495037128095,0.0391401992173554,0.0391401992173554,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.6252031180113198,-1.042177878806504,1.2625436286665102,0.9900495037128095,2.814009626772512,2.814009626772512,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.8953214781858768,-1.0995533641745732,1.6239592132079632,-1.0100505037878158,0.18322449317385986,0.18322449317385986,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.5644418014650093,0.7364621676036416,-0.10009080494248139,0.9900495037128095,-0.30212018940629504,-0.30212018940629504,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.21409861434879657,-1.7115585414339782,-0.5898222419808384,0.9900495037128095,-0.29171264409099135,-0.29171264409099135,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.2238303695464693,-0.48754818691516827,-0.3580545084051155,0.9900495037128095,-0.3018389886344577,-0.3018389886344577,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.9050532333835495,-0.5066733487045246,-0.4060064532828513,0.9900495037128095,-0.3338041495114134,-0.3338041495114134,0.7018100265975371,-0.7217427156047488,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.0412978061509655,-0.21979592186417862,-1.1195136330839752,0.9900495037128095,-0.2582409560605727,-0.2582409560605727,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.26275739033715945,-0.04766946575997097,-0.7674220378243043,-1.0100505037878158,-0.3052621935810511,-0.3052621935810511,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.1654398383604337,0.8894634619184929,-0.866877923496645,-1.0100505037878158,-0.3212805022749999,-0.3212805022749999,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.6349348732089926,0.9659641090759185,0.46734054277739195,-1.0100505037878158,-0.31330865558427495,-0.31330865558427495,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.0899565821393282,1.4058428302311157,-0.9068378775614249,-1.0100505037878158,-0.2002718819862935,-0.2002718819862935,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.06812228638370794,-0.29629656902160423,-0.108526795245046,-1.0100505037878158,-0.26022713192741065,-0.26022713192741065,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.9537120093719124,-0.5831739958619503,-1.645209028780634,-1.0100505037878158,-0.40322205818353063,-0.40322205818353063,-1.42488702369803,-0.7217427156047488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.2456646653020895,-0.7361752901768015,-0.8064939929098667,-1.0100505037878158,-0.36301644407960015,-0.36301644407960015,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.3114161663255223,-0.12417011291739659,1.1715237332967339,0.9900495037128095,-0.10312451532301539,-0.10312451532301539,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.0412978061509655,0.6408363586568596,-0.7017101133622219,-1.0100505037878158,-0.1727315414536357,-0.1727315414536357,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.2238303695464693,0.009706019608098245,-0.820701976577344,0.9900495037128095,-0.3364807073640506,-0.3364807073640506,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.4573924942906109,-1.2143043349107117,-0.6732941460272673,0.9900495037128095,-0.27802049829873415,-0.27802049829873415,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.576544342022957,1.2145912123375517,-1.4729372268124723,-1.0100505037878158,-0.09317416367640581,-0.09317416367640581,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.2456646653020895,1.3293421830736902,1.3056115791585508,0.9900495037128095,-0.25843442290655183,-0.25843442290655183,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.26275739033715945,-0.9848023934384348,0.7190882533855047,0.9900495037128095,-0.1580515116860055,-0.1580515116860055,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.1386153581276912,0.4495847407632956,1.2700916199898575,-1.0100505037878158,0.3304759504239729,0.3304759504239729,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.7980039262091511,1.2528415359162646,-0.6994901159141785,0.9900495037128095,-0.2334332300375187,-0.2334332300375187,-1.42488702369803,-0.7217427156047488,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.3819092380695055,1.1572157269694825,-0.12806277278782724,-1.0100505037878158,0.26105153963354766,0.26105153963354766,0.7018100265975371,-0.7217427156047488,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.6738618939996828,0.2200827992910187,1.5942112474041827,0.9900495037128095,4.938568727208417,4.938568727208417,-1.42488702369803,1.385535286160941,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.6252031180113198,-0.659674643019376,-1.4991331966993835,0.9900495037128095,-0.01207198244719087,-0.01207198244719087,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.5644418014650093,-0.41104753975774266,0.7284122426672867,-1.0100505037878158,-0.2491311592334256,-0.2491311592334256,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.0412978061509655,-1.6350578942765526,1.021895905298614,0.9900495037128095,0.18002887034671433,0.18002887034671433,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.3429822172788153,-0.238921083653535,0.6387243457663365,0.9900495037128095,-0.295375872865,-0.295375872865,-1.42488702369803,-0.7217427156047488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.7590769054184608,0.7364621676036416,0.02245305418951004,-1.0100505037878158,-0.3037147970419696,-0.3037147970419696,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.2845916860927797,0.39220925539522633,0.09260497354767905,-1.0100505037878158,0.19320513508423387,0.19320513508423387,-1.42488702369803,1.385535286160941,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.3114161663255223,1.424967992020472,-0.07655883199322217,-1.0100505037878158,-0.23084341248566143,-0.23084341248566143,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.4573924942906109,-0.8891765844916528,-0.31099056250659707,0.9900495037128095,-0.23682573957913292,-0.23682573957913292,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.6738618939996828,1.3484673448630466,0.3345846953844012,0.9900495037128095,3.0050654654665445,3.0050654654665445,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.4671242494882836,-0.028544303970614564,1.1320077787215628,-1.0100505037878158,-0.21490151496965207,-0.21490151496965207,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.235932910104417,0.02883118139745465,-1.1341656162410612,0.9900495037128095,-0.20463545017858892,-0.20463545017858892,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.3429822172788153,1.0233395944439876,-0.26215061864964395,-1.0100505037878158,-0.33858919369327656,-0.33858919369327656,-1.42488702369803,-0.7217427156047488,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.3916409932671783,-1.271679820278781,0.5650204304912981,0.9900495037128095,-0.30072654602059584,-0.30072654602059584,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.7493451502207882,1.138090565180126,1.502303353055189,-1.0100505037878158,0.07970751675897951,0.07970751675897951,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.3600749423138852,-1.367305629225563,-0.9809857923260719,0.9900495037128095,-0.32017096706469533,-0.32017096706469533,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.4792267900462313,0.3730840936058699,1.4121714566646302,-1.0100505037878158,1.2751127762215255,1.2751127762215255,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.11678106237207082,-1.7115585414339782,-1.0049617647649398,0.9900495037128095,-0.33656088747401525,-0.33656088747401525,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.7980039262091511,0.009706019608098245,-1.3397373799298729,-1.0100505037878158,-0.33170999082115565,-0.33170999082115565,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.27248914553483217,0.3539589318165135,-0.5010223440591055,-1.0100505037878158,-0.31502870984803977,-0.31502870984803977,-1.42488702369803,1.385535286160941,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.527885566034594,-0.1624204364961094,0.7537202135749806,-1.0100505037878158,1.209231452533928,1.209231452533928,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.41846547349992075,0.48783506434200835,1.503635351524015,0.9900495037128095,-0.18505967880575164,-0.18505967880575164,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.7493451502207882,0.8129628147610672,0.9317640089080551,-1.0100505037878158,-0.003698888106599619,-0.003698888106599619,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.029195265593017793,0.8512131383397801,-0.40511845430363397,-1.0100505037878158,-0.2933048016631013,-0.2933048016631013,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.5376173212322668,-1.4055559528042756,0.7337402365425907,0.9900495037128095,-0.298234794910926,-0.298234794910926,-1.42488702369803,-0.7217427156047488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.5060512702789738,0.659961520446216,0.14810490974876211,-1.0100505037878158,-0.17569183223153467,-0.17569183223153467,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5060512702789738,-0.6787998048087324,0.6058683835352953,0.9900495037128095,-0.1216411865642298,-0.1216411865642298,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.7225206699880455,-0.525798510493881,1.3096075745650286,-1.0100505037878158,9.420316153790916,9.420316153790916,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.5157830254766466,1.3102170212843338,-0.45173840071254373,0.9900495037128095,-0.3226470794554736,-0.3226470794554736,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3114161663255223,0.7747124911823544,-0.07611483250361349,-1.0100505037878158,-0.23079797709001482,-0.23079797709001482,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.710418129430098,-0.6787998048087324,-1.4578412441657778,0.9900495037128095,-0.3906022815901703,-0.3906022815901703,-1.42488702369803,1.385535286160941,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.1386153581276912,-0.44929786333645544,-1.740668919046497,-1.0100505037878158,-0.38051809083692756,-0.38051809083692756,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.3429822172788153,1.367592506652403,-0.15603474063317313,0.9900495037128095,-0.33349900952474126,-0.33349900952474126,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.1483471133253638,1.0998402416014132,-1.7970568542267973,0.9900495037128095,-0.41190346413743817,-0.41190346413743817,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.5862760972206298,-1.2525546584894245,-0.3767024869686794,0.9900495037128095,-0.34936065430387475,-0.34936065430387475,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.1751715935581064,-0.1624204364961094,-1.54353314566025,-1.0100505037878158,-0.38994680919120955,-0.38994680919120955,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.6520275982440624,-0.06679462754932737,1.0902718266983484,0.9900495037128095,-0.01847244687741027,-0.01847244687741027,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.27248914553483217,-0.6405494812300195,0.6946682814570282,0.9900495037128095,-0.2276304809363648,-0.2276304809363648,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.1386153581276912,-0.2771714072322478,-0.590266241470447,-1.0100505037878158,-0.10884937517448937,-0.10884937517448937,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.6033688222556995,-0.5640488340725939,1.160867745546126,-1.0100505037878158,-0.026043366608526217,-0.026043366608526217,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.7006863742324253,-1.003927555227791,0.48643252083056454,0.9900495037128095,-0.08462404831381476,-0.08462404831381476,0.7018100265975371,-0.7217427156047488,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.2845916860927797,0.02883118139745465,-0.24439063906529737,-1.0100505037878158,0.08974873919688232,0.08974873919688232,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.2456646653020895,0.8894634619184929,-1.090653666259412,0.9900495037128095,-0.3770867601508113,-0.3770867601508113,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.527885566034594,0.6025860350781468,-1.4107772982672593,0.9900495037128095,-0.11975387012967793,-0.11975387012967793,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.7980039262091511,-0.7170501283874451,0.945083993596315,0.9900495037128095,0.01900582817509655,0.01900582817509655,0.7018100265975371,-0.7217427156047488,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.5376173212322668,-0.8891765844916528,-1.0968696591139333,0.9900495037128095,-0.3808804432569599,-0.3808804432569599,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.27248914553483217,-1.2143043349107117,-1.770860884339886,-1.0100505037878158,-0.40784673238327573,-0.40784673238327573,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.6252031180113198,1.271966697705621,-0.4597303915254997,-1.0100505037878158,1.0515706296401601,1.0515706296401601,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.5376173212322668,1.5205938009672542,-0.4361984185762405,-1.0100505037878158,-0.35105344235012065,-0.35105344235012065,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.7590769054184608,-1.424681114593632,-0.459286392035891,0.9900495037128095,-0.332155607201536,-0.332155607201536,0.7018100265975371,-0.7217427156047488,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.576544342022957,0.41133441718458275,0.21070883778358382,0.9900495037128095,1.1990084885134389,1.1990084885134389,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.1386153581276912,-0.946552069859722,0.013129064907728083,0.9900495037128095,0.03364301563417658,0.03364301563417658,-1.42488702369803,-0.7217427156047488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.9537120093719124,0.7173370058142852,-1.568397117078335,0.9900495037128095,-0.39901117062271,-0.39901117062271,0.7018100265975371,-0.7217427156047488,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.1970058893137268,-1.6159327324871962,-0.8779779107368617,-1.0100505037878158,-0.36573067436475104,-0.36573067436475104,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5157830254766466,0.3157086082378007,-0.8784219102264704,-1.0100505037878158,-0.35051734448721894,-0.35051734448721894,-1.42488702369803,-0.7217427156047488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.099688337337001,-0.39192237796838625,1.3651075107661117,-1.0100505037878158,-0.2472810145208662,-0.2472810145208662,-1.42488702369803,-0.7217427156047488,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.5157830254766466,1.6353447717033927,1.1710797338071253,0.9900495037128095,-0.21664726812245716,-0.21664726812245716,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6131005774533722,0.946838947286562,-0.21819466917838617,-1.0100505037878158,-0.3118621409473622,-0.3118621409473622,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.26275739033715945,-0.2580462454428914,0.312384720903968,-1.0100505037878158,-0.19832779143984716,-0.19832779143984716,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.7590769054184608,1.367592506652403,1.3597795168908078,-1.0100505037878158,-0.2247620595298832,-0.2247620595298832,0.7018100265975371,-0.7217427156047488,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.4671242494882836,-1.1951791731213552,-1.687832979783066,-1.0100505037878158,-0.40309294828596337,-0.40309294828596337,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.32114792152319505,-1.5776824089084833,1.6537071790117437,-1.0100505037878158,-0.16356204462988314,-0.16356204462988314,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.3916409932671783,0.8512131383397801,-0.2466106365133407,-1.0100505037878158,-0.33906003982460486,-0.33906003982460486,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.6835936491973553,0.46870990255265194,0.8718240778108853,-1.0100505037878158,-0.2972782800779678,-0.2972782800779678,-1.42488702369803,1.385535286160941,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.4573924942906109,0.14358215213359307,0.022009054699901373,-1.0100505037878158,-0.1989629098736171,-0.1989629098736171,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.3114161663255223,0.3730840936058699,-0.5498622879160586,0.9900495037128095,-0.27927754424495727,-0.27927754424495727,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.029195265593017793,0.7364621676036416,-0.673738145516876,-1.0100505037878158,-0.31559270520326715,-0.31559270520326715,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.029195265593017793,-1.520306923540414,1.2074876919550357,0.9900495037128095,-0.15950370140213893,-0.15950370140213893,-1.42488702369803,1.385535286160941,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.6252031180113198,-0.9656772316490784,-1.2131975253914036,-1.0100505037878158,0.2805319655170356,0.2805319655170356,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.27248914553483217,0.564335711499434,1.3508995270986344,-1.0100505037878158,-0.17966368467514846,-0.17966368467514846,0.7018100265975371,1.385535286160941,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.6617593534417351,1.0807150798120568,-0.48059836753710694,-1.0100505037878158,-0.33007431657787734,-0.33007431657787734,0.7018100265975371,1.385535286160941,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6617593534417351,1.0615899180227004,-1.824140823092926,-1.0100505037878158,-0.4125668209138788,-0.4125668209138788,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3600749423138852,1.4440931538098285,0.3408006882389225,0.9900495037128095,-0.18024561585091795,-0.18024561585091795,0.7018100265975371,-0.7217427156047488,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.0412978061509655,-1.1186785259639296,0.512184491227867,-1.0100505037878158,0.07570920194207703,0.07570920194207703,0.7018100265975371,-0.7217427156047488,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.5862760972206298,-1.4055559528042756,-0.3869144752296787,-1.0100505037878158,-0.349815008260341,-0.349815008260341,-1.42488702369803,-0.7217427156047488,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.5862760972206298,-0.37279721617902983,0.6649203156532477,-1.0100505037878158,-0.30301655074432343,-0.30301655074432343,-1.42488702369803,1.385535286160941,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0023707853602752,-1.558557247119127,0.03710503734659597,-1.0100505037878158,-0.31285430162780875,-0.31285430162780875,0.7018100265975371,-0.7217427156047488,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.6349348732089926,1.0998402416014132,0.23690480767049502,-1.0100505037878158,-0.32341478573024435,-0.32341478573024435,-1.42488702369803,1.385535286160941,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
